ERR2539161
ENSG00000236269	32
ENSG00000230679	252
ENSG00000201725	0
ENSG00000238249	4
ENSG00000232208	1
ENSG00000232663	10
ENSG00000131686	4
ENSG00000265141	0
ENSG00000197241	10
ENSG00000142583	9108
ENSG00000252404	0
ENSG00000180758	3323
ENSG00000228526	1693
ENSG00000284357	0
ENSG00000234546	554
ENSG00000281937	9
ENSG00000049239	56255
ENSG00000171621	6711
ENSG00000284652	43
ENSG00000284693	359
ENSG00000252956	2
ENSG00000235263	0
ENSG00000171612	5303
ENSG00000231181	64
ENSG00000188807	7404
ENSG00000171608	6997
ENSG00000179840	26
ENSG00000233268	7
ENSG00000231789	340
ENSG00000171603	141487
ENSG00000271264	0
ENSG00000280113	23
ENSG00000178585	20686
ENSG00000223989	12
ENSG00000162441	8394
ENSG00000228150	10
ENSG00000173614	1688
ENSG00000202415	10
ENSG00000283611	1
ENSG00000265521	1
ENSG00000241326	0
ENSG00000162444	1426
ENSG00000130939	37383
ENSG00000224340	1
ENSG00000233623	13
ENSG00000201746	8
ENSG00000054523	41490
ENSG00000264881	1
ENSG00000199562	13
ENSG00000264501	0
ENSG00000284735	7
ENSG00000284642	325
ENSG00000142657	17557
ENSG00000271989	10
ENSG00000251503	2
ENSG00000175279	515
ENSG00000241563	42
ENSG00000160049	14609
ENSG00000203469	6
ENSG00000142655	6615
ENSG00000243267	29
ENSG00000130940	59943
ENSG00000272078	38
ENSG00000225158	1
ENSG00000175262	75
ENSG00000215785	18
ENSG00000120948	24690
ENSG00000277726	0
ENSG00000009724	12
ENSG00000271895	873
ENSG00000116649	23846
ENSG00000171824	20258
ENSG00000226849	228
ENSG00000230337	108
ENSG00000198793	43769
ENSG00000225602	0
ENSG00000253086	0
ENSG00000171819	1576
ENSG00000207451	0
ENSG00000238173	0
ENSG00000120942	10075
ENSG00000238199	1
ENSG00000284646	46
ENSG00000224338	2
ENSG00000204624	999
ENSG00000235643	1
ENSG00000284708	2
ENSG00000116661	1846
ENSG00000132879	7764
ENSG00000116663	3971
ENSG00000116670	6257
ENSG00000162490	200
ENSG00000177674	27277
ENSG00000215910	68
ENSG00000177553	2
ENSG00000177000	22355
ENSG00000011021	12689
ENSG00000242349	394
ENSG00000276470	0
ENSG00000278852	0
ENSG00000175206	10
ENSG00000275915	0
ENSG00000120937	4
ENSG00000224904	3
ENSG00000199347	33
ENSG00000201801	5
ENSG00000116685	18936
ENSG00000083444	32580
ENSG00000116688	33717
ENSG00000270914	0
ENSG00000116691	5246
ENSG00000202461	0
ENSG00000276869	1
ENSG00000243539	0
ENSG00000120949	148
ENSG00000201135	3
ENSG00000227875	7
ENSG00000283789	0
ENSG00000028137	7185
ENSG00000263676	1
ENSG00000225196	6
ENSG00000252969	0
ENSG00000048707	55561
ENSG00000239149	30
ENSG00000229484	22
ENSG00000162496	37941
ENSG00000221340	32
ENSG00000276830	15
ENSG00000272482	135
ENSG00000204518	23
ENSG00000226166	0
ENSG00000188984	2
ENSG00000157330	10
ENSG00000116726	1
ENSG00000116721	0
ENSG00000228338	0
ENSG00000239810	0
ENSG00000231103	0
ENSG00000179172	9
ENSG00000120952	0
ENSG00000243073	0
ENSG00000187545	0
ENSG00000204510	1
ENSG00000207434	0
ENSG00000234064	0
ENSG00000232423	0
ENSG00000274178	0
ENSG00000274764	0
ENSG00000277058	3
ENSG00000229571	0
ENSG00000277862	0
ENSG00000236179	1
ENSG00000275774	1
ENSG00000229978	0
ENSG00000233336	0
ENSG00000280267	0
ENSG00000179412	0
ENSG00000204505	2
ENSG00000279169	0
ENSG00000279804	6
ENSG00000250894	2
ENSG00000270601	0
ENSG00000231219	1
ENSG00000207511	0
ENSG00000182330	1
ENSG00000237700	1
ENSG00000204501	0
ENSG00000228229	0
ENSG00000204481	1
ENSG00000204480	1
ENSG00000204479	3
ENSG00000204478	3
ENSG00000162494	2
ENSG00000259961	0
ENSG00000215909	1
ENSG00000162493	4951
ENSG00000222952	0
ENSG00000237445	0
ENSG00000253085	5
ENSG00000116731	36304
ENSG00000189337	4134
ENSG00000252151	0
ENSG00000231606	4
ENSG00000234593	2
ENSG00000235829	2
ENSG00000175147	1207
ENSG00000171729	4069
ENSG00000204464	2
ENSG00000215720	2
ENSG00000278480	3
ENSG00000142621	263
ENSG00000233485	369
ENSG00000236045	23
ENSG00000228140	61
ENSG00000142634	16975
ENSG00000162438	20
ENSG00000142615	3
ENSG00000215704	1
ENSG00000132906	4415
ENSG00000116138	18170
ENSG00000251866	4
ENSG00000272510	18
ENSG00000116771	338
ENSG00000237301	59
ENSG00000235084	116
ENSG00000252417	0
ENSG00000236500	0
ENSG00000197312	38597
ENSG00000215695	0
ENSG00000271742	9
ENSG00000116786	21203
ENSG00000237938	0
ENSG00000162461	681
ENSG00000224459	2
ENSG00000162460	1
ENSG00000162458	25729
ENSG00000224321	10
ENSG00000233954	953
ENSG00000178715	146
ENSG00000179743	2488
ENSG00000065526	70137
ENSG00000270620	0
ENSG00000116809	7533
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
ENSG00000224966	1
ENSG00000183888	227
ENSG00000233078	0
ENSG00000173641	5866
ENSG00000186510	214
ENSG00000232456	6
ENSG00000184908	108
ENSG00000185519	22
ENSG00000142627	2860
ENSG00000227959	23
ENSG00000224621	20
ENSG00000234166	1
ENSG00000142632	2562
ENSG00000237276	182
ENSG00000132881	958
ENSG00000233929	53
ENSG00000037637	20975
ENSG00000055070	26008
ENSG00000226457	10
ENSG00000187144	16
ENSG00000157191	14797
ENSG00000226029	374
ENSG00000080947	2486
ENSG00000206652	6
ENSG00000261135	190
ENSG00000224174	10
ENSG00000233421	3
ENSG00000277344	0
ENSG00000268991	0
ENSG00000225710	0
ENSG00000219481	5595
ENSG00000271732	0
ENSG00000215908	8316
ENSG00000283773	0
ENSG00000186301	341
ENSG00000282143	0
ENSG00000207513	0
ENSG00000237847	0
ENSG00000280114	1
ENSG00000236698	73
ENSG00000268869	8
ENSG00000279151	0
ENSG00000279132	0
ENSG00000282740	0
ENSG00000058453	7592
ENSG00000227684	0
ENSG00000207389	0
ENSG00000186715	107
ENSG00000223643	0
ENSG00000230239	0
ENSG00000263811	0
ENSG00000228549	0
ENSG00000277234	0
ENSG00000238142	366
ENSG00000235241	3
ENSG00000207005	1
ENSG00000272426	42
ENSG00000117122	2778
ENSG00000226526	15
ENSG00000159363	20389
ENSG00000117118	15529
ENSG00000117115	3371
ENSG00000204362	7
ENSG00000282843	2
ENSG00000142623	15
ENSG00000142619	14
ENSG00000266634	0
ENSG00000159339	64
ENSG00000276747	4
ENSG00000227751	2
ENSG00000179051	30951
ENSG00000074964	11375
ENSG00000236648	1
ENSG00000117148	6
ENSG00000284653	2
ENSG00000261781	1
ENSG00000117154	992
ENSG00000280222	14
ENSG00000230035	0
ENSG00000225387	0
ENSG00000179023	796
ENSG00000235282	5
ENSG00000225478	0
ENSG00000009709	12
ENSG00000179002	2
ENSG00000255275	3
ENSG00000159423	11826
ENSG00000265606	0
ENSG00000221662	1
ENSG00000169991	5344
ENSG00000272084	277
ENSG00000127481	112493
ENSG00000230424	434
ENSG00000127463	30486
ENSG00000053372	7873
ENSG00000211454	229
ENSG00000162482	404
ENSG00000270728	4
ENSG00000053371	17233
ENSG00000200403	42
ENSG00000040487	3819
ENSG00000077549	69828
ENSG00000240490	1
ENSG00000201609	5
ENSG00000235185	64
ENSG00000173436	3279
ENSG00000270136	0
ENSG00000226396	1171
ENSG00000158747	15570
ENSG00000158748	62
ENSG00000162542	18258
ENSG00000178828	59
ENSG00000235434	0
ENSG00000169914	5246
ENSG00000188784	5
ENSG00000242688	0
ENSG00000188257	27978
ENSG00000127472	2605
ENSG00000117215	498
ENSG00000158786	84
ENSG00000227066	17
ENSG00000187980	57
ENSG00000225986	331
ENSG00000162543	2111
ENSG00000228105	0
ENSG00000284710	0
ENSG00000158816	17
ENSG00000226664	0
ENSG00000236963	19
ENSG00000226487	0
ENSG00000284641	1
ENSG00000284743	0
ENSG00000162545	26225
ENSG00000090432	11011
ENSG00000215520	9
ENSG00000183114	326
ENSG00000158825	436
ENSG00000158828	23210
ENSG00000284005	0
ENSG00000117242	3963
ENSG00000244038	63254
ENSG00000117245	362
ENSG00000235432	1
ENSG00000189410	90
ENSG00000233069	1
ENSG00000127483	77482
ENSG00000075151	40354
ENSG00000251914	0
ENSG00000221808	0
ENSG00000233072	37
ENSG00000236073	2
ENSG00000235112	0
ENSG00000117298	68980
ENSG00000236936	0
ENSG00000231105	84
ENSG00000236216	5
ENSG00000228823	1
ENSG00000236009	1
ENSG00000227001	181
ENSG00000187952	4
ENSG00000186543	12
ENSG00000142794	3667
ENSG00000176378	0
ENSG00000162551	2926
ENSG00000233431	1
ENSG00000076864	40411
ENSG00000090686	15960
ENSG00000231978	0
ENSG00000187942	302
ENSG00000142798	207412
ENSG00000232037	7
ENSG00000283234	15
ENSG00000219073	0
ENSG00000273610	0
ENSG00000201919	0
ENSG00000142789	3
ENSG00000278124	0
ENSG00000201273	0
ENSG00000228397	7
ENSG00000218510	2828
ENSG00000070831	27256
ENSG00000230068	58
ENSG00000271428	1
ENSG00000271840	27
ENSG00000162552	5006
ENSG00000266564	0
ENSG00000234397	1
ENSG00000279625	0
ENSG00000184677	25546
ENSG00000237200	103
ENSG00000070886	360
ENSG00000276835	1
ENSG00000173372	15014
ENSG00000159189	21911
ENSG00000173369	22388
ENSG00000133216	3659
ENSG00000265422	1
ENSG00000225952	0
ENSG00000264014	0
ENSG00000215906	3
ENSG00000227868	15
ENSG00000004487	39757
ENSG00000240553	2
ENSG00000263793	7
ENSG00000266802	0
ENSG00000169641	19888
ENSG00000229010	2
ENSG00000206935	0
ENSG00000252578	0
ENSG00000179546	80
ENSG00000215381	11
ENSG00000261326	5915
ENSG00000284726	0
ENSG00000125944	54845
ENSG00000125945	18827
ENSG00000249087	966
ENSG00000201405	0
ENSG00000271420	731
ENSG00000204219	37358
ENSG00000232482	0
ENSG00000088280	18428
ENSG00000007968	266
ENSG00000235052	51
ENSG00000117318	33120
ENSG00000197880	18
ENSG00000229239	16
ENSG00000142676	275664
ENSG00000011007	27106
ENSG00000236810	1719
ENSG00000057757	19274
ENSG00000011009	15893
ENSG00000117308	4342
ENSG00000117305	12932
ENSG00000179163	30149
ENSG00000188822	245
ENSG00000229106	32
ENSG00000232557	1
ENSG00000264926	0
ENSG00000230228	9
ENSG00000189266	30147
ENSG00000188529	36821
ENSG00000215905	5
ENSG00000225315	3
ENSG00000142661	77
ENSG00000230703	0
ENSG00000142677	185
ENSG00000185436	2975
ENSG00000230023	15
ENSG00000232298	18
ENSG00000158055	935
ENSG00000001460	4226
ENSG00000001461	85536
ENSG00000117602	69206
ENSG00000264443	30
ENSG00000184454	1409
ENSG00000227312	8
ENSG00000239106	0
ENSG00000133226	103542
ENSG00000284699	4
ENSG00000169504	91831
ENSG00000238482	0
ENSG00000020633	4862
ENSG00000278034	4
ENSG00000229162	13
ENSG00000261025	1
ENSG00000264371	0
ENSG00000233755	0
ENSG00000233419	3
ENSG00000231953	3
ENSG00000117614	16973
ENSG00000284602	384
ENSG00000284657	65
ENSG00000117616	38325
ENSG00000272432	35
ENSG00000261349	154
ENSG00000187010	38
ENSG00000224183	59
ENSG00000259984	43
ENSG00000183726	38549
ENSG00000188672	197
ENSG00000238084	13
ENSG00000204178	19773
ENSG00000157978	18555
ENSG00000225643	88
ENSG00000117643	15433
ENSG00000233478	0
ENSG00000162430	107752
ENSG00000255054	0
ENSG00000228172	592
ENSG00000117640	19319
ENSG00000272478	0
ENSG00000127423	30
ENSG00000236528	27
ENSG00000182749	1728
ENSG00000207302	0
ENSG00000117632	9246
ENSG00000229786	0
ENSG00000223624	4
ENSG00000283938	0
ENSG00000158006	10189
ENSG00000207237	0
ENSG00000252190	0
ENSG00000252691	0
ENSG00000158008	324
ENSG00000158014	60
ENSG00000284309	1
ENSG00000158022	48
ENSG00000175087	10278
ENSG00000197245	936
ENSG00000282872	0
ENSG00000236782	43
ENSG00000142684	4204
ENSG00000142675	8451
ENSG00000188782	22
ENSG00000236155	29
ENSG00000278572	0
ENSG00000130695	2783
ENSG00000270733	0
ENSG00000142669	34649
ENSG00000158062	4712
ENSG00000169442	3809
ENSG00000176092	93
ENSG00000225854	2
ENSG00000176083	789
ENSG00000131914	12
ENSG00000117682	11220
ENSG00000223583	39
ENSG00000225891	122
ENSG00000198830	56853
ENSG00000224129	0
ENSG00000117676	23109
ENSG00000238705	1
ENSG00000243905	0
ENSG00000252802	0
ENSG00000252429	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	182
ENSG00000117713	99697
ENSG00000060642	8618
ENSG00000241188	3
ENSG00000204160	9428
ENSG00000175793	16383
ENSG00000226698	0
ENSG00000142751	7570
ENSG00000198746	2338
ENSG00000090273	23379
ENSG00000131910	7
ENSG00000175707	6135
ENSG00000172746	40
ENSG00000224064	11
ENSG00000225294	2
ENSG00000253368	1813
ENSG00000158246	2079
ENSG00000090020	22356
ENSG00000229985	16
ENSG00000214973	8
ENSG00000225159	245
ENSG00000225990	2
ENSG00000224311	1
ENSG00000142784	35785
ENSG00000252098	0
ENSG00000243659	127
ENSG00000186501	13617
ENSG00000206888	14
ENSG00000241547	218
ENSG00000142765	38118
ENSG00000142733	10892
ENSG00000142748	100
ENSG00000174950	369
ENSG00000231207	0
ENSG00000181773	55
ENSG00000158195	85194
ENSG00000241169	0
ENSG00000237429	124
ENSG00000126705	15686
ENSG00000000938	1626
ENSG00000235912	19
ENSG00000233975	1
ENSG00000126709	24425
ENSG00000225886	3
ENSG00000206767	0
ENSG00000226662	0
ENSG00000207095	0
ENSG00000009780	4292
ENSG00000231344	17
ENSG00000230833	4
ENSG00000117758	23110
ENSG00000269971	16
ENSG00000270031	34
ENSG00000223062	0
ENSG00000117751	7129
ENSG00000252947	6
ENSG00000130775	3404
ENSG00000117748	10151
ENSG00000130768	9347
ENSG00000227050	22
ENSG00000158156	3227
ENSG00000158161	9568
ENSG00000238231	9
ENSG00000240750	30
ENSG00000228589	123
ENSG00000228943	0
ENSG00000214812	4
ENSG00000253005	1
ENSG00000169403	2210
ENSG00000126698	20167
ENSG00000130770	27280
ENSG00000270605	1783
ENSG00000271398	0
ENSG00000130766	3258
ENSG00000130772	1269
ENSG00000204138	26104
ENSG00000206779	0
ENSG00000229820	14
ENSG00000221216	7
ENSG00000180198	4038
ENSG00000242125	18937
ENSG00000274266	0
ENSG00000200087	168
ENSG00000231468	13
ENSG00000279443	83
ENSG00000180098	3207
ENSG00000197989	2604
ENSG00000221539	30
ENSG00000278274	0
ENSG00000273544	0
ENSG00000280498	0
ENSG00000274582	0
ENSG00000120656	3738
ENSG00000188060	231
ENSG00000229388	124
ENSG00000274978	0
ENSG00000270103	0
ENSG00000162419	3689
ENSG00000252777	2
ENSG00000198492	20133
ENSG00000116329	429
ENSG00000233427	22
ENSG00000199756	0
ENSG00000159023	37646
ENSG00000225616	414
ENSG00000206704	2
ENSG00000277958	1
ENSG00000253304	4767
ENSG00000225750	9
ENSG00000116350	29471
ENSG00000277916	0
ENSG00000116353	4000
ENSG00000237934	2
ENSG00000060656	16326
ENSG00000230523	1
ENSG00000225011	0
ENSG00000228176	1
ENSG00000284676	3
ENSG00000270927	0
ENSG00000233399	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000162510	39
ENSG00000186056	1030
ENSG00000162511	29592
ENSG00000264773	9
ENSG00000229607	0
ENSG00000223382	156
ENSG00000222784	0
ENSG00000235143	0
ENSG00000162512	39835
ENSG00000266210	0
ENSG00000134644	63230
ENSG00000237329	0
ENSG00000232768	3
ENSG00000215900	4
ENSG00000225142	4
ENSG00000084628	12824
ENSG00000060688	13211
ENSG00000229447	142
ENSG00000121766	10189
ENSG00000229044	4
ENSG00000121769	2966
ENSG00000168528	56214
ENSG00000215899	81
ENSG00000206981	0
ENSG00000260386	16
ENSG00000265961	0
ENSG00000284543	12
ENSG00000229167	15
ENSG00000142910	7966
ENSG00000121764	15
ENSG00000162517	19572
ENSG00000235790	39
ENSG00000264078	2
ENSG00000084636	29916
ENSG00000121753	2094
ENSG00000266580	0
ENSG00000254545	0
ENSG00000134668	184
ENSG00000203620	11
ENSG00000269967	22
ENSG00000184007	53188
ENSG00000228634	0
ENSG00000284702	2
ENSG00000121774	47342
ENSG00000203325	2
ENSG00000121775	4625
ENSG00000266203	1
ENSG00000276493	1
ENSG00000025800	40320
ENSG00000250135	0
ENSG00000084652	24430
ENSG00000160050	807
ENSG00000224066	996
ENSG00000160051	1040
ENSG00000222046	11
ENSG00000160055	3950
ENSG00000084623	59857
ENSG00000220785	3756
ENSG00000183615	1547
ENSG00000182866	4397
ENSG00000277617	0
ENSG00000252450	0
ENSG00000116478	44345
ENSG00000175130	130925
ENSG00000233775	63
ENSG00000162526	747
ENSG00000225828	2477
ENSG00000160058	32778
ENSG00000224333	2
ENSG00000270850	1
ENSG00000229259	2
ENSG00000263529	0
ENSG00000254553	3
ENSG00000273274	57
ENSG00000160062	3368
ENSG00000176261	6079
ENSG00000200591	0
ENSG00000162521	68090
ENSG00000162520	2698
ENSG00000224409	2
ENSG00000162522	114692
ENSG00000134684	19471
ENSG00000116497	10010
ENSG00000160097	623
ENSG00000121905	122
ENSG00000121900	11779
ENSG00000116514	9081
ENSG00000278966	0
ENSG00000217644	8
ENSG00000239670	1
ENSG00000236065	3
ENSG00000004455	26714
ENSG00000276645	9
ENSG00000142920	2029
ENSG00000278997	436
ENSG00000116525	8815
ENSG00000279179	123
ENSG00000284721	14
ENSG00000160094	16961
ENSG00000270115	103
ENSG00000184389	18
ENSG00000225313	18
ENSG00000134686	29801
ENSG00000284154	9
ENSG00000222112	45
ENSG00000233246	73
ENSG00000234512	10
ENSG00000121903	1018
ENSG00000235907	2
ENSG00000121904	539
ENSG00000227000	1
ENSG00000176256	0
ENSG00000231163	0
ENSG00000201148	0
ENSG00000142698	13
ENSG00000270241	0
ENSG00000207941	0
ENSG00000163866	4547
ENSG00000189280	188
ENSG00000189433	129
ENSG00000255811	4
ENSG00000188910	365
ENSG00000187513	1433
ENSG00000230163	2
ENSG00000116544	147
ENSG00000241014	1625
ENSG00000271741	2
ENSG00000243749	2
ENSG00000163867	6689
ENSG00000233940	5
ENSG00000197056	6671
ENSG00000228348	11
ENSG00000284640	198
ENSG00000116560	105858
ENSG00000201868	0
ENSG00000146463	39645
ENSG00000240374	0
ENSG00000201542	4
ENSG00000229994	262
ENSG00000227409	1
ENSG00000278702	3
ENSG00000142687	69993
ENSG00000236274	1
ENSG00000020129	17415
ENSG00000239636	101
ENSG00000116819	211
ENSG00000126067	29375
ENSG00000142686	4047
ENSG00000092853	392
ENSG00000232335	3
ENSG00000134698	14003
ENSG00000092847	38064
ENSG00000271164	0
ENSG00000271914	50
ENSG00000126070	18804
ENSG00000271554	11
ENSG00000232862	70
ENSG00000092850	61
ENSG00000116863	6331
ENSG00000171812	4840
ENSG00000054116	9321
ENSG00000116871	36534
ENSG00000264592	0
ENSG00000054118	48417
ENSG00000231849	1
ENSG00000214193	3384
ENSG00000142694	4228
ENSG00000116883	1506
ENSG00000196182	21352
ENSG00000181817	5214
ENSG00000222821	0
ENSG00000116885	3138
ENSG00000201448	20
ENSG00000116898	10504
ENSG00000119535	2683
ENSG00000230214	0
ENSG00000284705	4
ENSG00000284720	0
ENSG00000234481	0
ENSG00000163873	1909
ENSG00000284650	18
ENSG00000264698	0
ENSG00000207328	0
ENSG00000223944	0
ENSG00000252368	0
ENSG00000230451	3
ENSG00000233621	2350
ENSG00000163874	8074
ENSG00000283724	0
ENSG00000163875	29247
ENSG00000263675	40
ENSG00000163877	5404
ENSG00000232273	10
ENSG00000237749	33
ENSG00000163879	10370
ENSG00000134697	12773
ENSG00000284748	2
ENSG00000169218	1326
ENSG00000116922	8445
ENSG00000134690	774
ENSG00000183317	2522
ENSG00000200421	5
ENSG00000214141	3
ENSG00000227416	3
ENSG00000185090	6464
ENSG00000233728	4
ENSG00000196449	7696
ENSG00000197982	11592
ENSG00000188786	9183
ENSG00000235673	2
ENSG00000230955	9
ENSG00000204084	4969
ENSG00000252448	0
ENSG00000222282	0
ENSG00000277168	2
ENSG00000183431	19250
ENSG00000212541	11
ENSG00000183386	5658
ENSG00000183520	8538
ENSG00000185668	76
ENSG00000224592	49
ENSG00000223589	0
ENSG00000265596	0
ENSG00000284623	2
ENSG00000237290	0
ENSG00000275350	1
ENSG00000200796	0
ENSG00000238063	2
ENSG00000215895	79
ENSG00000284632	0
ENSG00000116954	5204
ENSG00000273637	0
ENSG00000228436	257
ENSG00000214114	5747
ENSG00000274944	0
ENSG00000131233	0
ENSG00000158315	566
ENSG00000199963	3
ENSG00000207466	0
ENSG00000235549	3
ENSG00000174574	22803
ENSG00000168653	22119
ENSG00000127603	158825
ENSG00000206654	0
ENSG00000222378	0
ENSG00000270040	33
ENSG00000226438	0
ENSG00000217897	1
ENSG00000183682	411
ENSG00000237624	298
ENSG00000182109	1875
ENSG00000243970	338
ENSG00000090621	54542
